,id,year_sum,month_sum,week_sum,year_count,month_count,week_count,year_person_count,month_person_count,week_person_count,year_out_sum,month_out_sum,week_out_sum,year_ratio,month_ratio,week_ratio
196,25659,29890849,8053859,724980,8362,3376,2630,6024,5974,1712,35693665,23978291,14469901,0.8374272857662557,0.3358812769433818,0.050102623369710685
197,25660,23184859,4853218,1553021,6899,4808,632,3634,2376,895,42321038,15722882,8065150,0.5478329477646555,0.308672290487202,0.19255946882575029
198,25661,49233538,3968526,426067,8824,1992,522,6500,6346,4942,18904314,8047065,6584585,2.604354646246354,0.4931644021764457,0.06470673550421173
199,25662,32421149,4676868,2563900,7608,4810,2280,2388,1207,320,5203764,1564918,1211717,6.230326548244694,2.988570647152119,2.1159231074582596
200,25663,37153255,27399702,26407265,8121,3632,1093,16,7,3,18622038,5773351,3199109,1.9951229290800503,4.7458922902834075,8.254568693970727
201,25664,21391403,16969603,11749655,6727,4408,3698,17,7,4,10349273,3568140,1079201,2.0669474078034273,4.7558680432942655,10.887364818972555
202,25665,22710484,18818621,14353437,9785,4762,1898,11,6,4,20394091,11660689,9278359,1.1135815761536025,1.6138515485662983,1.546980128705949
203,25666,44044852,23627176,15972866,8974,5369,5193,13,7,5,42633956,40956365,21343147,1.033093246143989,0.5768865474267553,0.7483838254967742
204,25667,14808275,2656779,523809,7101,4085,1485,11,5,4,39278121,956555,862438,0.37701077910524283,2.7774451024771185,0.6073584419981495
205,25668,42842452,21494057,7015959,7838,2350,586,11,9,3,48035822,24270088,6124724,0.8918854766345,0.8856192445614536,1.1455143121551272
206,25669,35879301,13199478,9774612,4742,2041,1377,15,5,3,35322501,2671108,978633,1.0157633232142877,4.941574058405725,9.988026154850695
207,25670,38320954,9685179,8059501,5763,5086,3576,14,13,5,49254166,34839647,5921882,0.7780246243536029,0.27799302903384754,1.3609695363737406
208,25671,35852533,32944295,6776383,7842,3932,3348,11,10,5,39938605,35085660,8085784,0.8976911687326085,0.9389675155034849,0.8380613432166875
209,25672,46967287,31738178,13082631,1329,705,68,19,15,14,44332118,7559434,6106892,1.0594415317580812,4.198486024218215,2.142273189046081
210,25673,39338098,17507264,2215019,5227,934,655,12,5,3,16288752,8596428,676276,2.415046775836479,2.036574260844155,3.2753180654052487
211,25674,12078695,1577869,1383213,7478,3780,1803,14,8,7,49469219,11060666,2306495,0.2441658721153451,0.1426558762374707,0.5997034461379712
212,25675,27047368,17826863,7595586,6193,3112,973,16,11,8,44891453,40679306,37279906,0.6025059603216675,0.4382292805093578,0.20374477339079128
213,25676,39791471,32674484,1462271,3491,322,267,16,8,7,5575939,4877245,28889,7.136281620010549,6.699373109204069,50.61687839662155
214,25677,35489202,22045416,8734107,7486,5301,1116,11,8,7,16053978,6258833,2272945,2.2106173311063464,3.5222885799956636,3.842638955188093
215,25678,37990999,12611316,3292359,2175,989,428,10,7,6,15704922,1321571,588941,2.419050473475768,9.542670049509258,5.590303612755777
216,25679,43182114,27034875,21981012,4483,644,241,12,7,4,39932638,27292450,5503553,1.0813739377799183,0.9905624082850751,3.9939675333371008
217,25680,49825183,18992624,2980267,4282,701,151,13,12,10,5705027,1052266,401884,8.733557790348756,18.049261308452426,7.415739367578705
218,25681,17816059,16837562,8320981,7510,1866,1395,15,9,4,14780838,10067279,3306361,1.2053483706404198,1.6725037619400436,2.5166583443247728
219,25682,42048343,25740062,1401703,9056,8831,3212,18,7,5,23012339,20132703,5639077,1.827208568411929,1.2785199284964368,0.24856957973796065
220,25683,47562217,29148274,1640314,4932,1899,108,15,8,6,34092435,12664459,5809023,1.3950959208399165,2.301580667598987,0.2823734731296468
221,25684,39908825,33759259,22002778,3007,343,326,19,14,8,9061500,7547591,7261230,4.404218396512719,4.472852198800916,3.0301722986326007
222,25685,43443906,43283156,27770406,1570,1466,390,14,11,3,30297760,16771492,16586027,1.433898281589134,2.580757633250518,1.674325382443909
223,25686,29395868,22107055,5385641,7134,6198,2033,17,15,13,29173128,15629848,14622300,1.0076351085834883,1.4144126673528752,0.36831695424112487
224,25687,34400766,19970089,10162955,7408,6387,1922,19,14,3,36079471,7966457,2892675,0.953472017369656,2.506771705414339,3.5133414573016326
225,25688,30050135,4955268,4702782,8737,1933,816,16,8,6,41757161,26597042,242260,0.7196402791846889,0.1863089887965737,19.41212746635846
226,25689,36868540,16036976,15340522,4868,2552,2328,16,7,3,40787854,2857730,1440345,0.9039097766702803,5.611788377488426,10.650588574265193
227,25690,46462932,2890617,1967265,4842,1455,1092,12,7,4,35618765,26248749,13797946,1.3044509544337093,0.11012399105191642,0.14257665597473712
228,25691,7758190,716870,125788,8742,5787,4064,15,5,4,22290019,10589125,5247551,0.3480566795389452,0.06769870031754276,0.023970800855484777
229,25692,37366347,30667400,8509176,2473,872,509,18,14,11,9611847,2180852,108157,3.88753035706873,14.062118841627035,78.6742975489335
230,25693,45961576,45575870,22890636,5430,5191,4893,19,18,5,7684564,3374565,2016196,5.981025859111851,13.505702216433821,11.353378342184985
231,25694,12914413,7329029,1688693,9979,7470,3105,14,10,3,43942588,14393329,35498,0.29389286311493534,0.5091962394523185,47.571496985745675
232,25695,23211772,5449561,4650821,2308,250,224,12,11,8,47062370,10640515,8783606,0.4932129852364001,0.5121519964024298,0.5294887999302337
233,25696,41103455,10726033,4331445,8781,5494,4780,16,5,4,16286970,6277629,1937343,2.523701768960095,1.7086121209138037,2.235765685271013
234,25697,12090958,1188123,949379,3889,2693,2131,15,14,7,23079497,23052946,19460492,0.5238830811607376,0.051538879239121975,0.04878494336114421
235,25698,29414523,19379588,9386232,7833,3217,2568,17,12,7,23063062,5837030,4043228,1.2753953919908814,3.320111083890266,2.3214698750602243
236,25699,12797456,3124272,2728903,3355,3275,404,16,14,11,6288843,2645848,1259475,2.0349460147120864,1.1808206669468542,2.1666988229222492
237,25700,23018274,6902969,2232954,9447,7328,6877,13,11,10,42273727,13418986,6720309,0.5445054324166876,0.5144180789815266,0.33226954296297984
238,25701,32229858,5172168,2889557,6474,3338,1655,10,6,3,16100042,15942032,12164440,2.0018493119458944,0.32443593137938753,0.23754130892996309
239,25702,33576651,14484185,6655309,6704,4745,1255,17,11,6,6959855,3409974,3225542,4.824331972433334,4.247593969924697,2.063314940558827
240,25703,46212948,27902032,17293978,9034,8438,950,17,16,15,5208015,3497102,2933618,8.873428359941359,7.978615436438514,5.895102225306771
241,25704,34417509,13767068,4847604,4605,3413,3058,15,5,4,9259704,1124564,526515,3.7169124412616212,12.242138286482584,9.206962764593602
242,25705,7753077,358683,225710,8520,1448,1084,16,11,8,13367664,764648,528486,0.5799874233822753,0.4690825059373725,0.4270879455652562
243,25706,37101591,20047113,7609588,6892,2978,1039,18,12,6,15943633,2978447,992062,2.3270474803327446,6.7307267847975805,7.670476240396265
244,25707,8069698,7586084,1898853,6407,4288,1386,19,7,3,10777632,667713,570290,0.7487449933343429,11.361294448363294,3.329627031860983
245,25708,37586125,29091938,24221291,3557,3118,327,16,10,5,28518459,27571174,19054687,1.317957783062542,1.0551577528037073,1.2711460964958385
246,25709,11291132,2129831,742238,6471,5776,1359,19,5,3,12893646,1790644,1709365,0.8757128898994124,1.1894217946169088,0.4342185548434653
247,25710,30414646,21399524,12224590,5333,2790,1229,17,10,6,42759498,30199543,12797788,0.7112956751737357,0.7086042328521329,0.9552111661796554
248,25711,19140745,16370870,2060601,3799,2538,2106,11,5,4,49660436,39364696,8756427,0.3854324798920412,0.4158769573630138,0.23532440800340138
249,25712,10844507,3585214,476734,5473,5189,3776,17,11,3,31391351,20068910,19323455,0.34546162094138605,0.1786451780390664,0.02467126091063943
250,25713,9777242,8996218,4385523,7053,6842,2272,13,11,10,20919094,7997901,1254284,0.467383625696218,1.1248223752707116,3.4964354165404328
251,25714,7806754,2491704,656746,7934,3048,1334,10,7,4,10550094,2749508,1128355,0.7399700893660284,0.9062363157335785,0.5820384542098896
252,25715,44182984,31316788,4690666,1664,742,643,16,9,8,18699516,10005100,4639720,2.362787571614153,3.1300824579464472,1.010980403989896
253,25716,21129585,9295341,5677149,6434,3816,3322,10,6,3,35564385,31658587,619564,0.594122040912559,0.2936119985392905,9.16313568896837
254,25717,24741115,6734429,1694335,3465,2171,1387,14,11,6,8695314,8404490,4975214,2.8453388802290522,0.8012894298166813,0.3405552002386229
255,25718,17193974,3445643,1896008,2019,1286,1218,16,10,3,43397671,8093491,3044209,0.3961957774185624,0.4257301330167662,0.6228245169763311
256,25719,8183358,3085004,431387,3579,3217,318,13,12,5,22793551,12604546,5364494,0.35902075986317356,0.24475328187147716,0.08041522648734438
257,25720,15465970,15117319,3600713,1260,810,42,16,6,4,33093896,5738141,4589032,0.46733603078948455,2.634532508002156,0.784634537305471
258,25721,32263504,29681409,28355306,4846,1100,1063,17,9,4,10868025,2307767,821060,2.968663027551004,12.861527615222855,34.534998660268435
259,25722,25996105,16855645,5858061,3456,2525,276,15,5,3,44972754,3539447,2814474,0.578041206904963,4.762225568005397,2.0814052643584557
260,25723,48154641,35749024,6506038,1446,1410,66,18,8,7,37225446,36339446,30215030,1.293594736245739,0.9837525866519814,0.215324558671628
261,25724,27075538,9904589,1902800,8916,5391,2931,12,10,7,7499112,4694304,3783695,3.61049921644056,2.1099164008125593,0.5028946572067781
262,25725,31775005,19516913,2250186,4425,4409,2004,12,5,4,23874440,9975502,2882058,1.330921479205376,1.9564842952264458,0.7807566676312552
263,25726,20939254,15764025,4211702,8615,3564,2641,19,16,11,27743637,25915185,25339966,0.7547407717308297,0.6082929757206055,0.1662078788898138
264,25727,24241742,4410794,342978,9625,6967,3983,12,7,6,19937781,14590435,2758789,1.2158696095618664,0.30230723073026955,0.12432193980764748
265,25728,8021567,5366273,2695757,9338,8373,1453,19,9,5,38403694,26557825,3145696,0.20887488062997273,0.20205995784669867,0.8569667889077648
266,25729,41509677,16142580,5859596,9235,6204,5837,11,8,7,32075487,11078189,6704196,1.2941246067440846,1.457149720049008,0.8740191963361453
267,25730,32290182,29091940,8577118,4327,1810,837,12,7,6,48385993,20215756,783310,0.6673456510440945,1.43907257289809,10.949838505827833
268,25731,27985810,19525596,1939023,7900,7157,235,16,8,5,17348354,16527733,10148471,1.613168027352912,1.1813837989759395,0.19106553095535278
269,25732,16546674,8122326,185191,2273,1750,1102,16,11,10,36595141,17135386,6807931,0.4521549459257446,0.47400893099227526,0.027202243971039073
270,25733,9804384,6290294,4965243,5194,4817,4736,13,5,3,22711197,3467340,2977552,0.4316982499865595,1.8141555197932708,1.667558786546801
271,25734,18694026,7172283,5168122,8344,7284,5441,14,5,4,17257522,15090843,1163549,1.0832392970439209,0.47527384653064114,4.441688317380703
272,25735,14812665,12127532,3289368,1177,611,118,15,11,4,42813620,34981449,29650462,0.34598020443027244,0.3466846670645347,0.11093817020456545
273,25736,15432120,114823,28230,2144,2023,211,10,9,4,28595713,17255980,5868978,0.5396655086026356,0.006654099042766624,0.004810036773012269
274,25737,17375302,6248355,3125036,2572,630,289,15,14,6,33603429,29815952,8947374,0.517069314563106,0.2095641621639316,0.3492685116325751
275,25738,16446161,10420728,8060761,2320,1117,755,12,9,7,15545263,8268040,5323594,1.0579532170025043,1.2603625526727011,1.5141577287824728
276,25739,31627988,2718442,1566507,5362,5204,403,12,11,3,18651365,5400838,4004347,1.6957465579596989,0.5033370747280329,0.39120161164854095
277,25740,46877319,23342350,7816766,3369,3368,83,18,11,6,17155772,1630230,1629429,2.7324517369431116,14.318439729363341,4.797242469601314
278,25741,35057862,21236614,12079991,7073,6802,4792,12,5,3,24983253,11113228,8471999,1.4032544921191807,1.9109311893897976,1.4258725715147038
279,25742,47647952,23224725,20127639,5238,1228,574,13,12,3,38890758,10466185,6404151,1.2251741660576532,2.2190248882472456,3.1429051251289986
280,25743,9017218,7718629,5557169,7071,3554,3390,18,12,9,22829790,14350968,1602900,0.3949759502825037,0.5378472727414625,3.466946783954083
281,25744,49659237,35105838,31983342,8551,7858,5625,15,14,11,39551149,19333510,11606783,1.255570021492928,1.8158026142174908,2.755573357406613
282,25745,26685413,15853257,12193784,8577,2744,2256,16,12,10,43521385,42827147,14888680,0.6131563368215419,0.37016841210552737,0.8189969829427458
283,25746,12309982,4455975,2700704,7377,4655,4595,12,10,5,28735400,28643389,1654029,0.4283908349979468,0.15556731083741523,1.6328032942590487
284,25747,46252501,8522946,1735309,4770,2648,1005,17,11,3,32906127,13326104,3633972,1.4055893299141524,0.6395677236197467,0.47752404256279357
285,25748,35651869,6149461,4865027,9232,6031,3467,10,8,3,45169609,27590525,21163669,0.7892888556994151,0.22288307308396632,0.22987635083500882
286,25749,29427868,9021110,8249664,6270,792,635,14,6,4,23891859,4851886,3043469,1.2317111029325931,1.8592996620283329,2.710612133719778
287,25750,9295978,801177,190825,4309,2305,1640,15,9,5,23394065,1454043,697024,0.397364801713597,0.5509995233978637,0.27377106096777154
288,25751,33589194,10662676,10278933,6654,4508,461,16,12,11,25967977,2223097,1852569,1.293485202948231,4.796316130155365,5.548475117525987
289,25752,15440745,9766747,6988120,4743,3481,1650,11,5,4,12885167,10900711,1554246,1.198334876063306,0.8959733910934801,4.496147971427947
290,25753,47286283,3132687,2790268,9877,323,10,18,11,9,41651986,3147670,444498,1.1352707887686315,0.9952399711532658,6.2773465797371415
291,25754,6393231,5121635,4308921,1008,408,379,14,10,5,31627709,7071703,6043217,0.20214018663191824,0.7242435096609685,0.7130177519688603
292,25755,24160734,12578785,8480642,2789,903,310,18,8,6,9760533,8861625,8422819,2.475349860504544,1.4194670841973114,1.0068650412646882
293,25756,42941827,31429365,17756816,2051,1632,1435,15,14,7,28381574,14270108,9062901,1.513017812190402,2.202461607158124,1.9592861049679346
294,25757,19358474,17638264,2993601,1577,404,166,13,7,3,42809920,22055312,5874270,0.4521959863508271,0.7997286095975428,0.5096124284379165
295,25758,36850004,417174,53296,1907,752,637,10,8,5,24784160,22650339,9261667,1.486836915190993,0.018418002485525713,0.005754471630215165
296,25759,10404043,5634266,4976713,1697,746,212,18,10,5,37945828,10950859,10653641,0.27418147259825243,0.5145044785984368,0.46713729137296817
297,25760,8498043,5781111,4171269,1215,497,217,10,6,3,16445902,11957850,9694198,0.5167270849601318,0.4834573940967649,0.43028510455429114
298,25761,20676365,17580016,8490919,2691,240,219,12,11,8,9402524,2101611,1383342,2.1990228368467872,8.365019025880622,6.137975280154872
299,25762,37986189,16502396,11671124,6060,2820,2074,10,7,6,8190697,476986,116594,4.637723627183377,34.59723346177875,100.10055405938556
300,25763,46758507,25652053,527291,7979,5760,623,13,6,4,8178734,4183791,3062705,5.71708371980309,6.131294082328682,0.17216512853833457
301,25764,6689519,1445989,371174,8545,4048,3950,10,8,5,10193791,8554850,1771695,0.6562346628452556,0.169025640426191,0.20950219987074525
302,25765,49354917,48947007,42950147,3424,2731,82,14,5,3,26213362,21455260,11220146,1.8828152222519188,2.281352311740804,3.8279490302532606
303,25766,12709423,12521268,624875,8214,6971,3844,18,8,7,23887371,20524975,14510105,0.5320561647407746,0.6100503411088198,0.04306481586453027
304,25767,27936143,742301,211308,2458,2239,781,15,11,9,24189266,14232678,6061507,1.1548983338312127,0.052154696396560084,0.03486063779188905
305,25768,29881125,15083547,8672040,3686,1296,151,13,5,3,21087666,12936940,150623,1.4169953659167402,1.165928496228629,57.57447401791227
306,25769,36367475,2823964,1507249,4380,2103,885,13,7,5,47759611,21166095,10266776,0.7614692464727152,0.13341922541687543,0.1468084041182938
307,25770,18734876,7567528,4600799,8118,3177,1436,19,7,3,43203535,40558996,36436747,0.433642200806022,0.1865807526399322,0.12626810510828532
308,25771,39315267,31728500,31352978,1922,977,474,15,13,11,33872409,11687615,7227866,1.1606870653929575,2.71471125631705,4.337791818498019
309,25772,12584380,8436317,2914092,1143,786,661,19,15,13,15403315,6469825,353949,0.8169916670534881,1.3039482520779155,8.23308442741751
310,25773,35504943,30248661,8773675,9434,2665,130,19,6,3,32095793,29843014,10854288,1.1062179706854416,1.0135926954294898,0.8083141888256512
311,25774,46161966,41849836,5820007,3491,2267,147,10,9,4,33694937,19799394,9349033,1.369997100751368,2.113692772617182,0.6225250247806378
312,25775,8277858,4865414,2383691,6251,2462,2028,10,6,4,15627500,7894135,2984959,0.5296981602943529,0.6163327584339513,0.7985674175089172
313,25776,38545190,19860890,892940,7513,475,354,14,5,3,24483740,7195380,99992,1.5743178942432814,2.7602280908027095,8.930114409152733
314,25777,36083973,8386877,6289421,2402,1883,625,16,11,7,8448755,7849834,6991942,4.270921928733879,1.0684145677475472,0.8995241951377743
315,25778,5881761,4995550,1136301,4183,1471,1287,10,9,7,36366986,19860637,3260656,0.16173352941593785,0.2515302001642747,0.348488463671114
316,25779,46124123,19969219,1970496,2626,709,151,18,9,4,40213184,26168430,16216428,1.1469900766872874,0.7631034418190162,0.12151233304893039
317,25780,21703095,17546313,315377,5106,1228,868,17,16,3,15694813,11526214,9684191,1.3828195977868611,1.5222963064888435,0.03256616892417756
318,25781,8599620,1030304,915370,3005,1288,27,16,10,3,42337984,40651144,29985348,0.2031183156949561,0.025345018580534905,0.03052724283873577
319,25782,17866538,5226146,2830972,1448,912,868,16,8,7,30985516,22286418,812840,0.5766093422488107,0.23449914652054,3.4828158063087447
320,25783,5183234,4193631,2166757,3273,658,19,11,8,3,22690225,11340454,6208965,0.22843466735124926,0.3697939253578384,0.3489723327478895
321,25784,29900915,28049280,7220972,3405,2433,1193,14,6,3,31365507,15576876,9320990,0.9533056487816377,1.800699960633955,0.7747001123271241
322,25785,41228947,4803175,2899116,4477,1980,172,13,8,7,25329337,3834063,1460018,1.6277152062843177,1.252763713063661,1.9856714095305674
323,25786,8302763,2562277,854367,4040,1451,1033,19,14,4,41679738,4324407,2607242,0.19920381937141735,0.5925152280994828,0.32768994976300625
324,25787,22315209,20383810,2289128,3737,214,125,15,13,5,43620571,21987373,18726550,0.5115753528306634,0.9270689135987278,0.12223970779454839
325,25788,8643447,3134239,1399962,1359,1250,876,12,9,3,30353734,29663621,7617965,0.2847572888396531,0.10565935291581564,0.18377112522832542
326,25789,30616188,10246493,3468927,6507,157,84,11,10,4,14069346,8536558,4753587,2.1760917671652966,1.200307313556588,0.7297493450735203
327,25790,20335694,5944444,615364,3663,312,228,19,15,11,19729962,2848989,998535,1.0307011234993761,2.0865099865250447,0.6162668309072792
328,25791,7235159,4036300,238429,2929,1010,779,19,5,4,44273635,27194441,14221060,0.16341913195065189,0.14842371644999064,0.016765909151638485
329,25792,12102436,507743,405636,9573,7206,2797,11,7,6,16212844,14526150,14149517,0.7464721180318518,0.034953721392110094,0.028667833679411107
330,25793,39406148,5998153,5224807,3156,2619,94,11,9,6,31449195,3314615,2133201,1.2530097511239955,1.8096077523332272,2.449280213163223
331,25794,13061301,7390501,1762191,9509,7168,2075,17,16,3,26622008,1391078,724401,0.4906204295333395,5.312786917771685,2.4326181217309197
332,25795,48694225,38219567,6776894,1070,626,300,10,7,5,23504863,22165319,9898370,2.0716659782275695,1.7242958244814794,0.6846474722605843
333,25796,30077142,12144082,1313886,8752,998,219,11,5,3,44697018,35530906,16688569,0.6729116022907837,0.34178925806169985,0.07872969815446729
334,25797,21648491,19074122,2116823,7016,6124,2752,13,8,6,8183475,5780267,5635420,2.645390986103092,3.2998686738865177,0.37562825840842384
335,25798,27046378,21983022,6502510,9639,5987,3283,12,8,4,10178762,2731371,48130,2.6571382649481343,8.04834714873959,135.10305422813215
336,25799,33844337,25223886,15008822,6884,3822,2041,19,16,14,19313352,12429476,3153495,1.7523802703953204,2.0293603688522346,4.759424701799115
337,25800,6768439,1706492,1316379,5909,2833,877,14,9,3,23218553,1145678,880623,0.29150994034813454,1.489504031673821,1.494826957733332
338,25801,36954063,5859175,1033007,8765,8054,7888,17,8,5,5714381,3690059,600776,6.466853190223053,1.587826915504603,1.719454505506212
339,25802,27279022,14575137,11287407,2531,671,55,14,13,3,48262950,4616735,186826,0.5652166309767638,3.1570226577873757,60.41668183229315
340,25803,16095924,10180641,6660008,3899,1177,789,15,9,3,14542895,10885223,2616378,1.1067895353710524,0.9352716981544613,2.545506803680508
341,25804,37279956,6577722,5174022,1675,1295,475,10,5,4,26893858,22702790,14484198,1.3861884747067528,0.2897318787690852,0.3572183975943991
342,25805,28524755,23722579,20963630,9704,1310,1270,11,5,3,22170992,17360004,15668534,1.2865800050805125,1.366507692048919,1.337944570947097
343,25806,32669389,277523,99932,9561,344,273,18,10,7,44970220,16550250,12883784,0.7264671820595942,0.01676850802857963,0.0077564169036053385
344,25807,43997267,3975778,2604372,6106,4577,1183,14,10,5,49874151,18687947,18225973,0.8821657335079248,0.21274557339016426,0.1428934411348025
345,25808,44209688,20917887,18303572,7986,4066,1832,12,11,8,13090598,7995615,4433808,3.3772092000686293,2.616169863106215,4.12818326819745
346,25809,15098989,3135419,1500080,5482,3750,3127,14,11,9,44806930,43962190,20519819,0.33697887804408827,0.07132080999604433,0.07310395866552234
347,25810,37181045,5276925,1473139,4566,896,809,16,14,8,12688667,2341194,566952,2.930256188455415,2.253946063418922,2.598348713824098
348,25811,20332022,19892423,17372114,9033,392,141,11,5,3,39160498,37424382,28623195,0.519197227777849,0.5315364459458543,0.6069243492908462
349,25812,5630405,5446585,735011,1946,1021,481,14,9,4,19982536,75520,61444,0.28176628832296363,72.12109375,11.962290866480046
350,25813,42218222,24715738,11456397,7843,4670,4161,15,7,4,49591921,47171358,7848043,0.8513124950332132,0.5239564652770862,1.459777552187214
351,25814,6233328,6039378,1530583,4850,2076,830,19,15,8,43507341,16468968,2607356,0.14327071838290462,0.366712595470463,0.587024940207628
352,25815,15202473,7285468,5595187,6391,342,45,12,9,7,14661386,13811503,12715437,1.036905583142003,0.5274927717859527,0.44003104258233516
353,25816,30887651,19939095,4621586,9337,5176,55,18,13,3,12226037,8047035,7733956,2.5263829154124102,2.477818848805802,0.5975707645608535
354,25817,16913107,1119504,303342,9904,7775,4660,18,12,4,45479445,30036061,16016347,0.3718846393134305,0.03727199781622497,0.018939524724333207
355,25818,25446668,541093,514637,7257,3679,1711,14,8,3,45502915,29593246,9337621,0.5592316008765592,0.018284340960771927,0.05511435942838117
356,25819,47403658,39364899,36946383,4947,2655,1199,16,7,4,16151123,7181847,934524,2.9350069341927494,5.481166474306679,39.53497502471846
357,25820,17840614,5595171,4207067,1664,1125,900,10,7,3,27018262,7980250,3845911,0.6603168627204814,0.7011272829798565,1.0939064892557315
358,25821,31179815,3126342,362509,9875,5394,2873,13,7,4,13872311,2456080,335341,2.247629468514655,1.2728990912348133,1.0810160403887386
359,25822,42703231,14111323,4184072,2101,1353,1146,18,11,6,38307406,37968115,842803,1.1147513094465336,0.3716624594083746,4.96447212456529
360,25823,11962330,5962843,3198838,1695,1634,682,18,14,9,32642499,19698280,2881957,0.36646489596277537,0.3027088151858944,1.1099534101306856
361,25824,28473305,8350451,8101392,2029,1514,65,16,8,5,47596171,23407537,20739771,0.5982267985380588,0.35674197588580125,0.39062109220010194
362,25825,27400047,11104699,581439,3548,543,176,16,14,7,45191980,106844,102618,0.6063033086844171,103.9337632436075,5.666052739285505
363,25826,13417755,5420107,1686108,6797,2886,2579,16,6,3,13900102,10453724,10292812,0.9652990316186169,0.518485756846077,0.16381412581906674
364,25827,27561305,7639714,185752,4209,4011,3617,10,8,7,23843965,3340358,769170,1.1559027619777165,2.2870943773092587,0.24149667823758078
365,25828,39556111,11522356,6642970,7267,6168,1409,14,5,4,35330614,34803479,18903643,1.119598742325848,0.3310690865128742,0.35141215902141193
366,25829,35028026,4473185,1550456,4172,1369,493,17,11,6,43938485,37970682,14392360,0.7972060484106359,0.11780628538618294,0.10772771109116226
367,25830,16164085,8552161,4197216,9111,5779,4286,18,17,9,39330442,2749327,1199492,0.41098152418424383,3.110637985223293,3.49916131162192
368,25831,6350482,5887773,5763981,4921,2724,2094,15,14,13,34252290,4684963,2305162,0.18540313654941026,1.2567384203461158,2.500466778473704
369,25832,17951019,10411006,8851212,4467,3641,2590,11,8,3,9609587,8788807,2638042,1.8680323098172689,1.1845755629859662,3.355220273217788
370,25833,40605013,2459905,1581424,8219,424,82,13,6,5,25265958,19130415,14709950,1.6071036372339413,0.12858607615151058,0.10750709553737436
371,25834,34916940,22319717,839120,7665,6362,615,10,8,6,22213770,16196077,8461029,1.5718601570107191,1.3780940285724748,0.09917469849116461
372,25835,43568566,10819063,6472471,7419,4057,511,13,8,3,42260946,14292332,7973934,1.0309415695521817,0.7569837448500357,0.8117036082816838
373,25836,16149146,12064262,9694616,4618,3561,963,19,10,8,46185242,29924753,15574013,0.3496603092390422,0.40315326913475275,0.622486702688639
374,25837,48715813,29424126,6228976,1250,403,108,19,6,5,28175925,3653240,2836392,1.7289871761086815,8.054254853226178,2.196091372419609
375,25838,35133545,21327449,18365779,4194,2813,654,13,10,8,29772499,6651624,3488261,1.1800670477812427,3.20635216302064,5.265024320141182
376,25839,14973120,9561920,2408343,9545,2802,911,16,11,8,27092658,3917068,745908,0.5526633820867631,2.441091142660786,3.2287400054698434
377,25840,45635599,7580570,1706583,8152,1005,105,17,10,7,19125318,10806858,6387878,2.3861354357611204,0.701459203035702,0.26715961075023664
378,25841,17716890,12588057,9141064,9605,7779,2903,13,7,3,6310708,1519341,563437,2.807433017024397,8.285208521326023,16.223755273437845
379,25842,36353703,34870124,17354416,8282,6311,3914,19,17,4,46201155,29122711,772438,0.7868570168862662,1.1973515789790312,22.467066612465985
380,25843,5643119,3708214,3551663,3949,296,284,10,9,4,28477171,12333654,9124632,0.1981629074039693,0.30065818288724494,0.38923903999635273
381,25844,33891199,5620564,45392,5912,190,166,16,5,3,49623761,15054456,13770557,0.6829631272809008,0.37334886096183084,0.0032963082030741386
382,25845,29429028,13063287,4126921,1944,164,56,10,5,4,19576312,19458056,11494212,1.503297863254325,0.6713562238694348,0.35904340375834376
383,25846,29011697,4578836,2167700,9249,2724,1392,18,9,8,24740988,8047784,6043432,1.1726167524110194,0.5689561250649868,0.35868691829410837
384,25847,12411616,7120423,5436743,7777,6057,64,15,9,4,23394016,7096499,4675801,0.530546614997613,1.003371239818395,1.162740458800535
385,25848,26226716,1965324,1615976,6726,5290,1750,12,6,4,42669051,20118301,16461332,0.6146543076385739,0.09768836841639858,0.09816799758367063
386,25849,46581702,18127780,8261964,7491,4421,1544,13,10,8,10970024,3334205,1350451,4.246271658111231,5.436912247447292,6.117929491703142
387,25850,22376404,1023681,770122,4129,3173,97,13,8,7,17912077,908886,488030,1.2492355855772617,1.1263029686891426,1.5780218429194925
388,25851,39614279,30283169,24005037,8517,7848,1026,19,11,3,33840331,25024476,24053861,1.170623271976861,1.2101419825933617,0.9979702219115676
389,25852,28904845,28651817,49852,2703,1982,840,19,9,6,8022741,1416568,368658,3.6028640336264126,20.226220696782647,0.13522560204851108
390,25853,24967217,11120762,4502128,3159,965,229,13,7,5,5421275,2007910,1705684,4.6054142245136065,5.538476326130155,2.639485391197901
391,25854,20275728,12879058,4754283,3443,643,375,17,11,8,30422302,999291,256760,0.6664757979195657,12.888195730773118,18.516447265929273
392,25855,33220948,20631782,7041371,2941,2084,378,12,8,4,46641636,40826485,22766102,0.7122594927845155,0.505352885510472,0.3092919024960883
393,25856,6545874,3554971,1367978,5772,1674,442,13,8,7,31297468,29055669,24384124,0.2091502737537746,0.12235034065125122,0.05610117468234659
394,25857,20666775,3316143,3215394,1408,1011,663,18,8,7,38403851,18789631,4748512,0.538143297139654,0.1764879257075352,0.6771371747612726
395,25858,44269568,35024224,25066269,6138,851,800,13,6,4,37604657,29290870,87539,1.1772363194271391,1.195738603872128,286.34401809479203
396,25859,46038577,3790183,3413793,5580,2801,1841,10,6,5,8235652,4924841,1180129,5.590155703519284,0.7696051507043578,2.8927286762718314
397,25860,9860668,4519123,2738019,7375,6196,4373,16,11,4,30404646,22687969,9977244,0.3243145143015314,0.199185876884793,0.27442638468098
